348218.000,5982682.000,1113.440
348220.000,5982682.000,1113.530
348222.000,5982682.000,1113.260
348224.000,5982682.000,1112.400
348226.000,5982682.000,1112.040
348228.000,5982682.000,1111.700
348230.000,5982682.000,1111.740
348232.000,5982682.000,1111.410
348234.000,5982682.000,1111.380
348236.000,5982682.000,1111.720
348238.000,5982682.000,1111.820
348240.000,5982682.000,1112.220
348242.000,5982682.000,1112.130
348244.000,5982682.000,1111.910
348246.000,5982682.000,1111.980
348248.000,5982682.000,1111.950
348250.000,5982682.000,1111.900
348252.000,5982682.000,1111.860
348254.000,5982682.000,1111.840
348256.000,5982682.000,1111.750
348258.000,5982682.000,1111.670
348260.000,5982682.000,1111.580
348262.000,5982682.000,1111.450
348264.000,5982682.000,1111.280
348266.000,5982682.000,1111.130
348268.000,5982682.000,1111.280
348270.000,5982682.000,1111.940
348272.000,5982682.000,1112.170
348274.000,5982682.000,1112.290
348276.000,5982682.000,1112.450
348278.000,5982682.000,1112.150
348280.000,5982682.000,1112.050
348282.000,5982682.000,1112.220
348284.000,5982682.000,1112.200
348286.000,5982682.000,1112.240
348288.000,5982682.000,1112.010
348290.000,5982682.000,1111.790
348292.000,5982682.000,1111.870
348294.000,5982682.000,1111.970
348296.000,5982682.000,1112.090
348298.000,5982682.000,1112.040
348300.000,5982682.000,1111.960
348302.000,5982682.000,1111.960
348304.000,5982682.000,1112.020
348306.000,5982682.000,1111.820
348308.000,5982682.000,1111.690
348310.000,5982682.000,1111.780
348312.000,5982682.000,1111.780
348314.000,5982682.000,1111.830
348316.000,5982682.000,1111.930
348318.000,5982682.000,1112.030
348320.000,5982682.000,1112.040
348322.000,5982682.000,1112.140
348324.000,5982682.000,1112.160
348326.000,5982682.000,1111.960
348328.000,5982682.000,1111.900
348330.000,5982682.000,1111.850
348332.000,5982682.000,1111.980
348334.000,5982682.000,1112.040
348336.000,5982682.000,1112.050
348338.000,5982682.000,1112.050
348340.000,5982682.000,1112.050
348342.000,5982682.000,1112.000
348344.000,5982682.000,1112.000
348346.000,5982682.000,1112.070
348348.000,5982682.000,1112.100
348350.000,5982682.000,1112.190
348352.000,5982682.000,1112.180
348354.000,5982682.000,1112.550
348178.000,5982684.000,1118.520
348180.000,5982684.000,1118.500
348182.000,5982684.000,1118.370
348184.000,5982684.000,1118.300
348186.000,5982684.000,1118.180
348188.000,5982684.000,1118.130
348190.000,5982684.000,1118.080
348192.000,5982684.000,1118.130
348194.000,5982684.000,1118.260
348196.000,5982684.000,1118.440
348198.000,5982684.000,1118.440
348200.000,5982684.000,1118.340
348202.000,5982684.000,1117.310
348204.000,5982684.000,1114.840
348206.000,5982684.000,1113.280
348208.000,5982684.000,1113.340
348210.000,5982684.000,1113.350
348212.000,5982684.000,1113.200
348214.000,5982684.000,1113.410
348216.000,5982684.000,1113.280
348218.000,5982684.000,1113.560
348220.000,5982684.000,1113.470
348222.000,5982684.000,1113.070
348224.000,5982684.000,1112.670
348226.000,5982684.000,1112.120
348228.000,5982684.000,1111.920
348230.000,5982684.000,1111.710
348232.000,5982684.000,1111.530
348234.000,5982684.000,1111.500
348236.000,5982684.000,1111.550
348238.000,5982684.000,1111.890
348240.000,5982684.000,1112.140
348242.000,5982684.000,1112.070
348244.000,5982684.000,1112.040
348246.000,5982684.000,1111.980
348248.000,5982684.000,1112.020
348250.000,5982684.000,1111.900
348252.000,5982684.000,1111.890
348254.000,5982684.000,1111.840
348256.000,5982684.000,1111.740
348258.000,5982684.000,1111.670
348260.000,5982684.000,1111.600
348262.000,5982684.000,1111.540
348264.000,5982684.000,1111.260
348266.000,5982684.000,1110.970
348268.000,5982684.000,1111.650
348270.000,5982684.000,1112.140
348272.000,5982684.000,1112.220
348274.000,5982684.000,1112.260
348276.000,5982684.000,1112.290
348278.000,5982684.000,1112.230
348280.000,5982684.000,1112.340
348282.000,5982684.000,1112.310
348284.000,5982684.000,1112.280
348286.000,5982684.000,1112.280
348288.000,5982684.000,1112.020
348290.000,5982684.000,1111.660
348292.000,5982684.000,1111.710
348294.000,5982684.000,1111.880
348296.000,5982684.000,1112.110
348298.000,5982684.000,1112.020
348300.000,5982684.000,1111.960
348302.000,5982684.000,1112.000
348304.000,5982684.000,1112.030
348306.000,5982684.000,1111.890
348308.000,5982684.000,1111.620
348310.000,5982684.000,1111.750
348312.000,5982684.000,1111.700
348314.000,5982684.000,1111.710
348316.000,5982684.000,1111.890
348318.000,5982684.000,1111.940
348320.000,5982684.000,1112.210
348322.000,5982684.000,1112.120
348324.000,5982684.000,1112.130
348326.000,5982684.000,1111.940
348328.000,5982684.000,1111.750
348330.000,5982684.000,1111.940
348332.000,5982684.000,1111.980
348334.000,5982684.000,1112.010
348336.000,5982684.000,1112.060
348338.000,5982684.000,1112.040
348340.000,5982684.000,1112.050
348342.000,5982684.000,1112.000
348344.000,5982684.000,1112.000
348346.000,5982684.000,1111.920
348348.000,5982684.000,1112.300
348350.000,5982684.000,1112.170
348352.000,5982684.000,1112.170
348354.000,5982684.000,1112.380
348356.000,5982684.000,1112.930
348358.000,5982684.000,1112.520
348168.000,5982686.000,1119.160
348170.000,5982686.000,1119.160
348176.000,5982686.000,1118.650
348178.000,5982686.000,1118.610
348180.000,5982686.000,1118.420
348182.000,5982686.000,1118.170
348184.000,5982686.000,1117.990
348186.000,5982686.000,1117.960
348188.000,5982686.000,1117.970
348190.000,5982686.000,1117.940
348192.000,5982686.000,1117.920
348194.000,5982686.000,1118.150
348196.000,5982686.000,1118.410
348198.000,5982686.000,1118.340
348200.000,5982686.000,1118.240
348202.000,5982686.000,1118.150
348204.000,5982686.000,1118.070
348206.000,5982686.000,1113.350
348208.000,5982686.000,1113.370
348210.000,5982686.000,1113.350
348212.000,5982686.000,1113.400
348214.000,5982686.000,1113.350
348216.000,5982686.000,1113.380
348218.000,5982686.000,1113.440
348220.000,5982686.000,1113.350
348222.000,5982686.000,1113.080
348224.000,5982686.000,1112.280
348226.000,5982686.000,1112.160
348228.000,5982686.000,1112.050
348230.000,5982686.000,1111.710
348232.000,5982686.000,1111.650
348234.000,5982686.000,1111.360
348236.000,5982686.000,1111.560
348238.000,5982686.000,1111.910
348240.000,5982686.000,1112.130
348242.000,5982686.000,1112.160
348244.000,5982686.000,1112.080
348246.000,5982686.000,1111.970
348248.000,5982686.000,1112.010
348250.000,5982686.000,1111.880
348252.000,5982686.000,1111.840
348254.000,5982686.000,1111.710
348256.000,5982686.000,1111.730
348258.000,5982686.000,1111.610
348260.000,5982686.000,1111.570
348262.000,5982686.000,1111.550
348264.000,5982686.000,1111.290
348266.000,5982686.000,1110.860
348268.000,5982686.000,1111.490
348270.000,5982686.000,1112.100
348272.000,5982686.000,1112.250
348274.000,5982686.000,1112.170
348276.000,5982686.000,1112.240
348278.000,5982686.000,1112.460
348280.000,5982686.000,1112.610
348282.000,5982686.000,1112.030
348284.000,5982686.000,1112.360
348286.000,5982686.000,1112.270
348288.000,5982686.000,1112.030
348290.000,5982686.000,1111.660
